,movieId,title,genres,year
20412,99962,"counterfeit coin, the (istoria mias kalpikis liras)","['Comedy', 'Drama', 'Film-Noir', 'Romance']",1955
20413,99964,nameless gangster (bumchoiwaui junjaeng),"['Crime', 'Thriller']",2012
20414,99968,ginger & rosa,['Drama'],2012
20415,99970,first shot,['Action'],2002
20416,99986,marina abramovic: the artist is present,['Documentary'],2012
20417,99989,bonsái,['Drama'],2011
20418,99992,shadow dancer,"['Crime', 'Drama', 'Thriller']",2012
20419,99994,thale,"['Action', 'Drama', 'Horror', 'Mystery']",2012
20420,99996,it's a disaster,"['Comedy', 'Drama']",2012
20421,99999,texas across the river,"['Comedy', 'Western']",1966
20422,100001,"comic, the","['Comedy', 'Drama']",1969
20423,100003,up in smoke,['Comedy'],1957
20424,100006,first daughter,"['Comedy', 'Romance', 'Thriller']",1999
20425,100008,"flaw, the",['Documentary'],2011
20426,100010,battle of los angeles,"['Action', 'Sci-Fi']",2011
20427,100013,jason becker: not dead yet,['Documentary'],2012
20428,100015,chicago massacre: richard speck,"['Crime', 'Drama', 'Thriller']",2007
20429,100017,keep the lights on,['Drama'],2012
20430,100032,beauty is embarrassing,['Documentary'],2012
20431,100034,girl model,['Documentary'],2011
20432,100036,crossfire hurricane,"['Documentary', 'Musical']",2012
20433,100038,middle of nowhere,"['Drama', 'Romance']",2012
20434,100040,true blue,"['Crime', 'Drama', 'Thriller']",2001
20435,100042,"guns of fort petticoat, the","['War', 'Western']",1957
20436,100044,human planet,['Documentary'],2011
20437,100046,madagascar,['Documentary'],2011
20438,100048,omar killed me (omar m'a tuer),"['Crime', 'Drama']",2011
20439,100050,enola gay and the atomic bombing of japan,['Documentary'],1995
20440,100052,red hook summer,['Drama'],2012
20441,100054,stella maris,['Drama'],1918
20442,100056,die,['Thriller'],2010
20443,100058,patrice o'neal: elephant in the room,['Comedy'],2011
20444,100060,sunny (sseo-ni),['Drama'],2011
20445,100062,my way (mai wei),"['Action', 'Drama', 'War']",2011
20446,100068,comme un chef,['Comedy'],2012
20447,100070,punching the clown,['Comedy'],2009
20448,100072,metsän tarina,['Documentary'],2012
20449,100075,choose,"['Crime', 'Drama', 'Horror']",2010
20450,100077,made in hong kong (xiang gang zhi zao),"['Crime', 'Drama', 'Romance']",1997
20451,100079,creature from black lake,"['Drama', 'Horror', 'Mystery']",1976
20452,100081,bad luck (zezowate szczescie),['Comedy'],1960
20453,100083,movie 43,['Comedy'],2013
20454,100085,"iceman tapes: conversations with a killer, the","['Crime', 'Documentary']",1992
20455,100087,night of the demons 2,['Horror'],1994
20456,100089,star wars uncut: director's cut,"['Action', 'Animation', 'Comedy', 'Sci-Fi', 'Western']",2012
20457,100091,hitler's madman,"['Drama', 'War']",1943
20458,100093,death race 3: inferno,"['Action', 'Sci-Fi', 'Thriller']",2012
20459,100096,black white + gray: a portrait of sam wagstaff and robert mapplethorpe,['Documentary'],2007
20460,100099,pictures of the old world (obrazy starého sveta),['Documentary'],1972
20461,100101,jean gentil,['Drama'],2010
20462,100103,day and night (le jour et la nuit),['Drama'],1997
20463,100106,"pervert's guide to ideology, the",['Documentary'],2012
20464,100108,parker,"['Crime', 'Thriller']",2013
20465,100131,we the party,['Comedy'],2012
20466,100138,"simple life, a (tao jie)",['Drama'],2011
20467,100141,treacle jr.,['Drama'],2010
20468,100143,"end of love, the",['Drama'],2012
20469,100145,palms (ladoni),['Documentary'],1994
20470,100147,"act in question, the (acto en cuestión, el)",['Drama'],1993
20471,100150,"color wheel, the","['Comedy', 'Romance']",2011
20472,100155,"green wave, the",['Documentary'],2010
20473,100157,gayby,"['Comedy', 'Drama']",2012
20474,100159,sightseers,['Comedy'],2012
20475,100161,oppai volleyball (oppai barê),['Comedy'],2009
20476,100163,hansel & gretel: witch hunters,"['Action', 'Fantasy', 'Horror', 'IMAX']",2013
20477,100165,kon-tiki,"['Adventure', 'Documentary']",1950
20478,100167,murder by proxy: how america went postal,['Documentary'],2010
20479,100169,after porn ends,['Documentary'],2010
20480,100171,"angélique, marquise des anges","['Adventure', 'Romance']",1964
20481,100173,stonehenge apocalypse,['Sci-Fi'],2010
20482,100180,"last godfather, the",['Comedy'],2010
20483,100183,portrait of wally,['Documentary'],2012
20484,100185,starlet,['Drama'],2012
20485,100188,palme,['Documentary'],2012
20486,100190,poor us: an animated history of poverty,"['Animation', 'Documentary']",2012
20487,100192,ironclads,"['Drama', 'Romance', 'War']",1991
20488,100194,jim jefferies: fully functional (epix),['Comedy'],2012
20489,100196,tom petty and the heartbreakers: runnin' down a dream,"['Documentary', 'Musical']",2007
20490,100198,"ah of life, the","['Drama', 'Romance', 'Sci-Fi']",2010
20491,100200,churchill: the hollywood years,"['Comedy', 'War']",2004
20492,100203,sundome,"['Comedy', 'Drama', 'Romance']",2007
20493,100205,godzilla vs. gigan (chikyû kogeki meirei: gojira tai gaigan),"['Action', 'Adventure', 'Horror']",1972
20494,100208,"music man, the","['Comedy', 'Drama', 'Musical', 'Romance']",2003
20495,100210,"wild horse, wild ride","['Documentary', 'Western']",2011
20496,100222,god save my shoes,['Documentary'],2011
20497,100226,why stop now,"['Comedy', 'Drama']",2012
20498,100229,"psychopath, the","['Horror', 'Mystery']",1966
20499,100232,"not with my wife, you don't!","['Comedy', 'Drama']",1966
20500,100238,"big picture, the (l'homme qui voulait vivre sa vie)",['Drama'],2010
20501,100240,"woman's face, a (en kvinnas ansikte)",['Drama'],1938
20502,100244,"east, the",['Drama'],2013
20503,100246,pretty sweet,['Documentary'],2012
20504,100248,lo,"['Comedy', 'Horror', 'Romance']",2009
20505,100251,"house of seven corpses, the",['Horror'],1974
20506,100253,karlsson brothers (bröderna karlsson),"['Comedy', 'Drama']",2010
20507,100255,confessions of a driving instructor,['Comedy'],1976
20508,100257,confessions from a holiday camp,['Comedy'],1977
20509,100259,kilometre zero (kilomètre zéro),"['Drama', 'War']",2005
20510,100262,tepenin ardi,"['Drama', 'Thriller']",2012
20511,100264,paziraie sadeh,['Drama'],2012
20512,100266,day is done,['Documentary'],2011
20513,100268,un vampiro para dos,"['Comedy', 'Horror']",1965
20514,100270,love loves coincidences,"['Drama', 'Romance']",2011
20515,100272,snow white (blancanieves),['Drama'],2012
20516,100275,return,['Drama'],2011
20517,100277,tabu,"['Drama', 'Romance']",2012
20518,100287,head games,['Documentary'],2012
20519,100289,"pink ribbons, inc.",['Documentary'],2011
20520,100291,ballplayer: pelotero,"['Documentary', 'Drama']",2011
20521,100294,désiré,['Comedy'],1992
20522,100296,den sommeren jeg fylte 15,['Drama'],1976
20523,100298,"erotic man, the",['Drama'],2010
20524,100300,"wszystko, co kocham","['Comedy', 'Drama']",2009
20525,100302,upside down,"['Drama', 'Romance', 'Sci-Fi']",2012
20526,100304,"liability, the","['Action', 'Thriller']",2012
20527,100306,angst,"['Drama', 'Horror']",1983
20528,100308,pressure point,['Drama'],1962
20529,100310,butchered,['Horror'],2010
20530,100312,on the edge (hak bak do),"['Crime', 'Drama']",2006
20531,100315,2 become 1 (tin sun yut dui),"['Comedy', 'Drama', 'Romance']",2006
20532,100322,"baytown outlaws, the","['Action', 'Comedy', 'Crime']",2012
20533,100324,luv,['Drama'],2012
20534,100326,stand up guys,"['Comedy', 'Crime']",2012
20535,100328,le grand soir,['Comedy'],2012
20536,100330,kukuli,['Drama'],1961
20537,100332,"land, the (al-ard)",['Drama'],1969
20538,100334,chouga (shuga),['Drama'],2007
20539,100336,udaan,['Drama'],2010
20540,100338,"life apart: hasidism in america, a",['Documentary'],1997
20541,100342,hawking,['Drama'],2004
20542,100344,no,['Drama'],2012
20543,100347,finding joy,['Comedy'],2013
20544,100356,now is good,"['Drama', 'Romance']",2012
20545,100359,"haunting in connecticut 2: ghosts of georgia, the","['Drama', 'Horror', 'Thriller']",2013
20546,100361,"adonis factor, the",['Documentary'],2010
20547,100363,resident evil: degeneration (baiohazâdo: dijenerêshon),"['Animation', 'Horror']",2008
20548,100365,call me kuchu,['Documentary'],2012
20549,100368,no man of her own,"['Drama', 'Film-Noir']",1950
20550,100370,prinsessa (starring maja),['Drama'],2009
20551,100372,miss kicki,['Drama'],2009
20552,100383,side effects,"['Crime', 'Drama', 'Mystery', 'Thriller']",2013
20553,100385,midnight's children,['Drama'],2012
20554,100390,identity thief,"['Comedy', 'Crime']",2013
20555,100393,"waiting room, the","['Drama', 'Romance']",2007
20556,100395,shadow people,['Drama'],2007
20557,100397,"abcs of death, the",['Horror'],2012
20558,100401,21 tapaa pilata avioliitto,"['Comedy', 'Romance']",2013
20559,100404,rainy dog (gokudô kuroshakai),"['Crime', 'Drama']",1997
20560,100406,perkele! kuvia suomesta,['Documentary'],1971
20561,100408,resident evil: damnation,"['Action', 'Animation', 'Horror']",2012
20562,100411,"foreigner, the",['Drama'],1978
20563,100415,days and hours (kod amidze idriza),['Drama'],2004
20564,100419,assault of the sasquatch (sasquatch assault),"['Action', 'Horror']",2009
20565,100421,dancing in the rain (ples v dezju),['Drama'],1961
20566,100423,"rage, the","['Horror', 'Sci-Fi']",2007
20567,100426,"bang bang club, the",['Drama'],2010
20568,100436,"gatekeepers, the",['Documentary'],2012
20569,100438,"glimpse inside the mind of charles swan iii, a",['Comedy'],2012
20570,100440,lore,"['Drama', 'Thriller', 'War']",2012
20571,100442,drogówka,"['Comedy', 'Crime', 'Drama']",2013
20572,100444,"rumble in the air-conditioned auditorium: o'reilly vs. stewart 2012, the",['Comedy'],2012
20573,100446,sasquatch: the legend of bigfoot,"['Adventure', 'Mystery']",1977
20574,100448,right america: feeling wronged - some voices from the campaign trail,['Documentary'],2009
20575,100450,battlestar galactica: blood & chrome,['Sci-Fi'],2012
20576,100452,"devil's tomb, the","['Action', 'Horror', 'Sci-Fi', 'Thriller']",2009
20577,100457,game of death,"['Action', 'Adventure', 'Thriller']",2010
20578,100463,quackser fortune has a cousin in the bronx,"['Comedy', 'Drama', 'Romance']",1970
20579,100465,can heironymus merkin ever forget mercy humppe and find true happiness?,"['Comedy', 'Musical']",1969
20580,100469,chinese zodiac (armour of god iii) (cz12),"['Action', 'Adventure', 'IMAX']",2012
20581,100483,"playroom, the",['Drama'],2012
20582,100485,unfinished song (song for marion),"['Comedy', 'Drama', 'Romance']",2012
20583,100487,beautiful creatures,"['Drama', 'Fantasy', 'Romance']",2013
20584,100490,living free,"['Adventure', 'Children', 'Drama']",1972
20585,100492,ten tall men,"['Action', 'Adventure', 'Comedy', 'War']",1951
20586,100494,incir reçeli,"['Drama', 'Romance']",2011
20587,100496,knucklehead,"['Comedy', 'Drama']",2010
20588,100498,"good day to die hard, a","['Action', 'Crime', 'Thriller', 'IMAX']",2013
20589,100503,i thank a fool,['Drama'],1962
20590,100505,monte walsh,"['Action', 'Adventure', 'Western']",2003
20591,100507,21 and over,['Comedy'],2013
20592,100509,tale of tales (skazka skazok),['Animation'],1979
20593,100511,"house is black, the",['Documentary'],1963
20594,100513,mothlight,['Documentary'],1963
20595,100515,war witch (rebelle),"['Drama', 'War']",2012
20596,100517,"world before her, the",['Documentary'],2012
20597,100519,a.k.a. don bonus,['Documentary'],1995
20598,100521,who killed vincent chin?,"['Crime', 'Documentary']",1987
20599,100527,safe haven,"['Drama', 'Mystery', 'Romance']",2013
20600,100529,elles,['Drama'],2011
20601,100534,in the edges: the 'grizzly man' session,['Documentary'],2005
20602,100536,"last will of dr. mabuse, the (testament du dr. mabuse, le)","['Crime', 'Horror', 'Mystery']",1933
20603,100538,"blue angel, the","['Drama', 'Musical']",1930
20604,100540,bronies: the extremely unexpected adult fans of my little pony,['Documentary'],2012
20605,100553,frozen planet,['Documentary'],2011
20606,100556,"act of killing, the",['Documentary'],2012
20607,100559,"match king, the",['Drama'],1932
20608,100562,"goddess of 1967, the","['Comedy', 'Drama', 'Romance']",2000
20609,100564,åsa-nisse - wälkom to knohult,['Comedy'],2011
20610,100567,presspauseplay,['Documentary'],2011
20611,100570,u.s. seals,"['Action', 'Thriller']",2000
20612,100574,raid on rommel,['War'],1971
20613,100577,"angel levine, the","['Comedy', 'Drama']",1970
20614,100579,universal soldier: day of reckoning,"['Action', 'Sci-Fi', 'Thriller']",2012
20615,100581,room 237,['Documentary'],2012
20616,100583,arnulf rainer,['Documentary'],1960
20617,100585,"above the street, below the water (over gaden under vandet)",['Drama'],2009
20618,100588,amazing johnathan: wrong on every level,['Comedy'],2006
20619,100591,"mind reader, the","['Drama', 'Romance']",1933
20620,100593,benji,['Documentary'],2012
20621,100595,to.get.her,"['Drama', 'Mystery', 'Thriller']",2011
20622,100611,escape from planet earth,"['Adventure', 'Animation', 'Comedy', 'Sci-Fi']",2013
20623,100613,saving lincoln,['Drama'],2013
20624,100617,patton oswalt: no reason to complain,['Comedy'],2004
20625,100620,bruna surfistinha,['Drama'],2011
20626,100629,death of a salesman,['Drama'],1966
20627,100633,"scarecrow, the","['Drama', 'Fantasy', 'Romance']",1972
20628,100645,film noir: bringing darkness to light,['Documentary'],2006
20629,100647,helicopter string quartet,['Documentary'],1996
20630,100651,breaking the surface: the greg louganis story,['Drama'],1997
20631,100653,salla: selling the silence,['Documentary'],2010
20632,100655,"cost of oil: voices from the arctic, the",['Documentary'],2009
20633,100714,before midnight,"['Drama', 'Romance']",2013
20634,100717,"oranges, the","['Comedy', 'Drama', 'Romance']",2011
20635,100719,fake it so real,['Documentary'],2012
20636,100721,"black magic rites & the secret orgies of the 14th century (riti, magie nere e segrete orge nel trecento...)",['Horror'],1973
20637,100723,how to make a monster,"['Horror', 'Sci-Fi']",2001
20638,100725,which way home,['Documentary'],2009
20639,100727,heroine,['Drama'],2012
20640,100729,starship troopers: invasion,"['Action', 'Animation', 'Sci-Fi', 'War']",2012
20641,100731,lucifer rising,['Fantasy'],1972
20642,100734,escape (flukt),"['Action', 'Drama']",2012
20643,100737,snitch,"['Action', 'Drama', 'Thriller']",2013
20644,100739,black on white (mustaa valkoisella),['Drama'],1968
20645,100741,sixtynine (69),['Drama'],1969
20646,100743,eye in the sky (gun chung),"['Crime', 'Thriller']",2007
20647,100745,tpb afk: the pirate bay away from keyboard,['Documentary'],2013
20648,100756,i aionia epistrofi tou antoni paraskeva,['Drama'],2013
20649,100799,living in emergency: stories of doctors without borders,['Documentary'],2008
20650,100810,dark skies,"['Horror', 'Sci-Fi', 'Thriller']",2013
20651,100823,zig zag,['Drama'],2002
20652,100830,blue swallow (cheong yeon),"['Drama', 'Romance']",2005
20653,100836,empty nest (el nido vacío),"['Comedy', 'Drama']",2008
20654,100838,i am jesus,['Documentary'],2011
20655,100840,marie krøyer,['Drama'],2012
20656,100843,oh boy (a coffee in berlin),"['Comedy', 'Drama']",2012
20657,100882,journey to the west: conquering the demons (daai wa sai you chi chui mo chun kei),"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'IMAX']",2013
20658,100884,holy wars,['Documentary'],2010
20659,100902,911 in plane site,['Documentary'],2004
20660,100904,murder in greenwich,"['Crime', 'Drama', 'Mystery']",2002
20661,100906,maniac cop 2,"['Action', 'Horror', 'Thriller']",1990
20662,100942,gunfighter's moon,"['Romance', 'Western']",1997
20663,100944,"movie, a",['Documentary'],1958
20664,100946,fantomas (fantômas - à l'ombre de la guillotine),"['Crime', 'Drama']",1913
20665,100948,"act of seeing with one's own eyes, the",['Documentary'],1971
20666,100951,på sista versen,['Comedy'],1999
20667,101003,"look, up in the sky! the amazing story of superman",['Documentary'],2006
20668,101006,"aral, fishing in an invisible sea",['Documentary'],2004
20669,101016,"suitor, the (soupirant, le)",['Comedy'],1962
20670,101018,yo yo (yoyo),"['Comedy', 'Drama', 'Romance']",1965
20671,101020,as long as you've got your health (tant qu'on a la santé),['Comedy'],1966
20672,101025,jack the giant slayer,"['Adventure', 'Fantasy', 'IMAX']",2013
20673,101058,east meets west (dung sing sai tsau 2011),['Comedy'],2011
20674,101060,"last exorcism part ii, the","['Horror', 'Thriller']",2013
20675,101062,lenny bruce: swear to tell the truth,['Documentary'],1998
20676,101064,verboten!,"['Action', 'Romance', 'War']",1959
20677,101068,"solitude of prime numbers, the",['Drama'],2010
20678,101070,wadjda,['Drama'],2012
20679,101072,"unintentional kidnapping of mrs. elfriede ott, the (die unabsichtliche entführung der frau elfriede ott)",['Comedy'],2010
20680,101074,"legend of sleepy hollow, the","['Animation', 'Comedy', 'Horror', 'Musical']",1949
20681,101076,g.i. joe: retaliation,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",2013
20682,101079,kiss me (kyss mig),"['Drama', 'Romance']",2011
20683,101086,my name is juani (yo soy la juani),"['Comedy', 'Drama']",2006
20684,101088,stoker,"['Drama', 'Mystery', 'Thriller']",2013
20685,101097,phantom,['Thriller'],2013
20686,101102,"tale of sweeney todd, the","['Crime', 'Drama', 'Horror', 'Thriller']",1997
20687,101104,"grand amour, le","['Comedy', 'Romance']",1969
20688,101106,sound city,['Documentary'],2013
20689,101112,oz the great and powerful,"['Action', 'Adventure', 'Fantasy', 'IMAX']",2013
20690,101114,"net 2.0, the","['Action', 'Drama', 'Thriller']",2006
20691,101123,satan's blood (escalofrío),['Horror'],1978
20692,101127,tripping the rift: the movie,"['Animation', 'Comedy', 'Sci-Fi']",2008
20693,101133,fog city mavericks,['Documentary'],2007
20694,101137,dead man down,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",2013
20695,101142,"croods, the","['Adventure', 'Animation', 'Comedy']",2013
20696,101146,land of milk and honey (pays de cocagne),['Documentary'],1971
20697,101148,"thick-walled room, the (kabe atsuki heya)","['Drama', 'War']",1953
20698,101150,i will buy you (anata kaimasu),['Drama'],1956
20699,101156,this movie is broken,"['Drama', 'Romance']",2010
20700,101158,life 2.0,['Documentary'],2010
20701,101160,sons of perdition,['Documentary'],2010
20702,101162,last call at the oasis,['Documentary'],2011
20703,101164,"child, the",['Thriller'],2012
20704,101166,and now the screaming starts!,"['Horror', 'Thriller']",1973
20705,101168,wieners,['Comedy'],2008
20706,101170,"borrowers, the","['Adventure', 'Children', 'Fantasy']",2011
20707,101172,suomisen olli yllättää,['Drama'],1945
20708,101176,first person plural,['Documentary'],2000
20709,101178,first target,['Action'],2000
20710,101180,age of the dragons,"['Action', 'Adventure', 'Fantasy']",2011
20711,101182,"trial of the incredible hulk, the","['Action', 'Crime', 'Sci-Fi']",1989
20712,101186,populaire,['Comedy'],2012
20713,101188,central park,['Documentary'],1990
20714,101197,"inheritance, the (karami-ai)",['Drama'],1964
20715,101200,"hello, friend","['Comedy', 'Horror']",2003
20716,101204,"hucksters, the",['Drama'],1947
20717,101207,emperor,"['Drama', 'War']",2012
20718,101210,"silence, the (das letzte schweigen)","['Crime', 'Drama', 'Thriller']",2010
20719,101212,"girl, the",['Drama'],2012
20720,101214,genghis khan,"['Adventure', 'Drama', 'War']",1965
20721,101216,shadow boxers,['Documentary'],1999
20722,101218,leviathan,['Documentary'],2012
20723,101220,burn,['Documentary'],2012
20724,101222,elevator,['Thriller'],2011
20725,101224,3some (castillos de cartón),"['Drama', 'Romance']",2009
20726,101226,accomplices (complices),"['Crime', 'Mystery']",2009
20727,101233,"glass menagerie, the",['Drama'],1950
20728,101235,"great gatsby, the",['Drama'],1949
20729,101237,9500 liberty,['Documentary'],2009
20730,101239,wild guitar,"['Drama', 'Musical', 'Romance']",1962
20731,101241,"sadist, the",['Thriller'],1963
20732,101243,klip (clip),"['Drama', 'Romance']",2012
20733,101245,herman's house,"['Crime', 'Documentary']",2012
20734,101247,westward the women,"['Drama', 'Western']",1951
20735,101249,"thousand cuts, a",['Thriller'],2012
20736,101258,radio rebel,['Drama'],2010
20737,101260,starstruck,"['Comedy', 'Musical']",2010
20738,101262,geek charming,['Comedy'],2011
20739,101264,elevator,"['Comedy', 'Drama']",2008
20740,101273,in their skin,"['Horror', 'Thriller']",2012
20741,101281,i give it a year,"['Comedy', 'Romance']",2013
20742,101283,"incredible burt wonderstone, the",['Comedy'],2013
20743,101285,spring breakers,"['Comedy', 'Crime', 'Drama']",2013
20744,101287,"red spectacles, the (jigoku no banken: akai megane)","['Comedy', 'Drama', 'Sci-Fi']",1987
20745,101289,stray dog: kerberos panzer cops (jigoku no banken: kerubersu),"['Comedy', 'Drama', 'Sci-Fi']",1991
20746,101292,abendland,['Documentary'],2011
20747,101294,shanghai calling,"['Comedy', 'Drama', 'Romance']",2012
20748,101296,i'm so excited (los amantes pasajeros),['Comedy'],2013
20749,101299,"finger, the (dedo, el)",['Comedy'],2011
20750,101301,"frozen, the","['Horror', 'Thriller']",2012
20751,101303,amber lake,"['Drama', 'Thriller']",2011
20752,101305,unspeakable acts,['Drama'],1990
20753,101307,árido movie,['Drama'],2005
20754,101319,operation daybreak,['War'],1975
20755,101322,"crossing, the","['Drama', 'War']",2000
20756,101329,shining night: a portrait of composer morten lauridsen,['Documentary'],2012
20757,101335,stolen seas,"['Adventure', 'Crime', 'Documentary']",2012
20758,101337,"snow creature, the",['Horror'],1954
20759,101339,snowbeast,['Horror'],1977
20760,101341,"atomic states of america, the",['Documentary'],2012
20761,101350,miss farkku-suomi,"['Drama', 'Romance']",2012
20762,101352,i am comic,['Documentary'],2010
20763,101355,outlaw of gor,"['Action', 'Fantasy', 'Sci-Fi']",1988
20764,101360,"call, the","['Drama', 'Thriller']",2013
20765,101362,olympus has fallen,"['Action', 'Thriller']",2013
20766,101373,"wayward bus, the",['Drama'],1957
20767,101375,where are my children?,['Drama'],1916
20768,101379,inappropriate comedy,['Comedy'],2013
20769,101381,gregory crewdson: brief encounters,"['Documentary', 'Drama']",2012
20770,101383,blood games,"['Action', 'Thriller']",1990
20771,101388,"colder kind of death, a","['Crime', 'Drama', 'Mystery']",2001
20772,101398,"greater promise, a (iskateli schastya)","['Crime', 'Drama', 'Western']",1936
20773,101400,abraham lincoln,"['Drama', 'War']",1930
20774,101402,riders of the purple sage,"['Drama', 'Romance', 'Western']",1996
20775,101405,steep,['Documentary'],2007
20776,101407,laffghanistan: comedy down range,"['Comedy', 'Documentary', 'War']",2009
20777,101409,los marziano,"['Comedy', 'Drama']",2011
20778,101413,my brother the devil,['Drama'],2012
20779,101415,"first time, the","['Comedy', 'Drama', 'Romance']",2012
20780,101423,mezzo forte,"['Action', 'Animation', 'Comedy']",1998
20781,101425,company,"['Drama', 'Musical']",2011
20782,101428,kill for me,"['Drama', 'Thriller']",2013
20783,101431,"christine jorgensen story, the",['Drama'],1970
20784,101433,moving out,['Drama'],1983
20785,101439,"inspectors, the","['Crime', 'Mystery']",1998
20786,101444,big bang in tunguska (das rätsel von tunguska),['Documentary'],2008
20787,101446,"big circus, the",['Drama'],1959
20788,101448,my last five girlfriends,['Comedy'],2009
20789,101450,"kiss, the","['Drama', 'Romance']",1929
20790,101456,trailer park of terror,"['Horror', 'Thriller']",2008
20791,101458,"task, the",['Horror'],2011
20792,101466,2:22,"['Crime', 'Drama', 'Thriller']",2008
20793,101468,"cottage, the",['Thriller'],2012
20794,101470,miguel and william (miguel y william),"['Comedy', 'Romance']",2007
20795,101472,"brussels business, the","['Documentary', 'Thriller']",2012
20796,101476,big girls don't cry... they get even (stepkids),['Comedy'],1992
20797,101479,curse of the blair witch,"['Documentary', 'Horror', 'Thriller']",1999
20798,101481,"substitute, the","['Drama', 'Thriller']",1993
20799,101483,"likeable mister r, the (simpaticul domn r)","['Action', 'Crime', 'Thriller']",1969
20800,101485,upperworld,['Drama'],1934
20801,101487,storage,['Thriller'],2009
20802,101498,in the house,"['Comedy', 'Drama', 'Mystery', 'Thriller']",2012
20803,101505,30 beats,"['Comedy', 'Romance']",2012
20804,101508,"king is dead!, the","['Comedy', 'Drama', 'Thriller']",2012
20805,101510,nazty nuisance,"['Action', 'Adventure', 'Comedy']",1943
20806,101514,"ungentlemanly act, an","['Action', 'Documentary', 'Drama', 'War']",1992
20807,101525,"place beyond the pines, the","['Crime', 'Drama']",2012
20808,101527,into the white (cross of honour),"['Action', 'Drama', 'War']",2012
20809,101529,"brass teapot, the","['Comedy', 'Fantasy', 'Thriller']",2012
20810,101531,phil spector,['Drama'],2013
20811,101534,for the love of a dog,['Children'],2008
20812,101536,alabama moon,"['Adventure', 'Children', 'Drama']",2009
20813,101538,smitty,"['Children', 'Drama']",2012
20814,101577,"host, the","['Action', 'Adventure', 'Romance']",2013
20815,101579,ocean heaven,['Drama'],2010
20816,101581,angel dog,"['Children', 'Drama']",2011
20817,101583,"best and the brightest, the",['Comedy'],2010
20818,101585,two little boys,['Comedy'],2012
20819,101590,"beautiful life, a",['Drama'],2008
20820,101592,"bird of the air, a (loop, the)","['Drama', 'Romance']",2011
20821,101595,"breed apart, a","['Action', 'Drama']",1984
20822,101597,"bag of hammers, a","['Comedy', 'Drama']",2011
20823,101599,"good doctor, the","['Drama', 'Mystery', 'Thriller']",2011
20824,101606,"whale, the",['Documentary'],2011
20825,101612,admission,"['Comedy', 'Romance']",2013
20826,101614,riverworld,"['Drama', 'Sci-Fi']",2010
20827,101616,first strike,['Documentary'],1979
20828,101627,confidential agent,"['Drama', 'Thriller']",1945
20829,101629,"king - jari litmanen, the (kuningas litmanen)",['Documentary'],2012
20830,101632,18 fingers of death!,"['Action', 'Comedy']",2006
20831,101634,"get2gether, a",['Comedy'],2005
20832,101636,"man called gannon, a",['Western'],1968
20833,101640,don,"['Action', 'Crime', 'Musical']",2006
20834,101642,"bunch of amateurs, a",['Comedy'],2008
20835,101646,night across the street (la noche de enfrente),['Drama'],2012
20836,101648,"flat, the",['Documentary'],2011
20837,101650,patience (after sebald),['Documentary'],2012
20838,101653,magadheera,"['Action', 'Adventure', 'Fantasy', 'Romance']",2009
20839,101662,three way,"['Crime', 'Drama', 'Thriller']",2004
20840,101664,hey ram,['Drama'],2000
20841,101666,"night in heaven, a","['Drama', 'Romance']",1983
20842,101670,'twas the night before christmas,"['Animation', 'Children', 'Fantasy']",1974
20843,101672,dr. dolittle 3,"['Children', 'Comedy', 'Fantasy']",2006
20844,101674,horror of the zombies,['Horror'],1974
20845,101678,marvin gaye: what's going on,['Documentary'],2005
20846,101680,copper mountain,"['Comedy', 'Musical']",1983
20847,101685,one life,['Documentary'],2011
20848,101687,blue caprice,"['Crime', 'Drama']",2013
20849,101689,bad 25,['Documentary'],2012
20850,101692,besa (solemn promise),"['Drama', 'Romance', 'War']",2009
20851,101695,hadersfild (huddersfield),['Drama'],2007
20852,101703,underground: the julian assange story,['Drama'],2012
20853,101706,lush life,"['Drama', 'Musical']",1993
20854,101708,009 re: cyborg,"['Action', 'Animation', 'Sci-Fi']",2012
20855,101710,ace attorney (gyakuten saiban),"['Comedy', 'Crime', 'Drama']",2012
20856,101713,on the road to emmaus (emmauksen tiellä),"['Comedy', 'Drama', 'Musical']",2001
20857,101715,loaded,"['Action', 'Crime', 'Drama', 'Thriller']",2008
20858,101717,"elusive summer of '68, the (varljivo leto '68)","['Comedy', 'Drama', 'Romance']",1984
20859,101719,koi... mil gaya,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",2003
20860,101726,dinosaurus!,"['Adventure', 'Comedy']",1960
20861,101728,miss castaway and the island girls,"['Adventure', 'Comedy', 'Fantasy']",2004
20862,101730,business as usual,['Drama'],1988
20863,101732,thank god he met lizzie,"['Comedy', 'Drama', 'Romance']",1997
20864,101734,"rough house, the",['Comedy'],1917
20865,101739,evil dead,['Horror'],2013
20866,101741,trance,"['Crime', 'Thriller']",2013
20867,101747,"war of the gargantuas, the (furankenshutain no kaijû: sanda tai gaira)","['Horror', 'Sci-Fi']",1968
20868,101749,"machine that kills bad people, the (la macchina ammazzacattivi)","['Comedy', 'Fantasy']",1952
20869,101754,chasing beauty,['Documentary'],2013
20870,101756,killing bono,['Comedy'],2011
20871,101761,welcome to the punch,"['Action', 'Adventure', 'Crime', 'Thriller']",2013
20872,101763,my awkward sexual adventure,['Comedy'],2012
